时间步长,经度,纬度,平均温度
12,112.96505533857484,24.822957358496247,7.0
12,112.88172200524144,24.814624025162917,9.5
12,112.89005533857475,24.814624025162917,8.9
12,112.89838867190812,24.814624025162917,8.6
12,112.90672200524143,24.814624025162917,7.9
12,112.9150553385748,24.814624025162917,7.3
12,112.92338867190811,24.814624025162917,6.8
12,112.93172200524148,24.814624025162917,6.5
12,112.9400553385748,24.814624025162917,6.5
12,112.94838867190816,24.814624025162917,6.3
12,112.95672200524147,24.814624025162917,6.5
12,112.96505533857484,24.814624025162917,7.0
12,112.97338867190815,24.814624025162917,7.2
12,112.87338867190807,24.80629069182958,9.9
12,112.88172200524144,24.80629069182958,9.7
12,112.89005533857475,24.80629069182958,9.3
12,112.89838867190812,24.80629069182958,8.8
12,112.90672200524143,24.80629069182958,8.3
12,112.9150553385748,24.80629069182958,8.0
12,112.92338867190811,24.80629069182958,7.5
12,112.93172200524148,24.80629069182958,7.2
12,112.9400553385748,24.80629069182958,6.7
12,112.94838867190816,24.80629069182958,6.4
12,112.95672200524147,24.80629069182958,6.1
12,112.96505533857484,24.80629069182958,6.3
12,112.97338867190815,24.80629069182958,6.8
12,112.98172200524152,24.80629069182958,7.2
12,112.84838867190808,24.797957358496248,10.0
12,112.8567220052414,24.797957358496248,9.4
12,112.86505533857476,24.797957358496248,9.5
12,112.87338867190807,24.797957358496248,9.2
12,112.88172200524144,24.797957358496248,8.7
12,112.89005533857475,24.797957358496248,8.6
12,112.89838867190812,24.797957358496248,8.0
12,112.90672200524143,24.797957358496248,7.5
12,112.9150553385748,24.797957358496248,7.1
12,112.92338867190811,24.797957358496248,7.1
12,112.93172200524148,24.797957358496248,6.5
12,112.9400553385748,24.797957358496248,6.5
12,112.94838867190816,24.797957358496248,6.2
12,112.95672200524147,24.797957358496248,6.2
12,112.96505533857484,24.797957358496248,6.8
12,112.97338867190815,24.797957358496248,7.3
12,112.98172200524152,24.797957358496248,7.5
12,112.84005533857471,24.789624025162915,10.5
12,112.84838867190808,24.789624025162915,9.8
12,112.8567220052414,24.789624025162915,8.9
12,112.86505533857476,24.789624025162915,8.8
12,112.87338867190807,24.789624025162915,8.4
12,112.88172200524144,24.789624025162915,8.0
12,112.89005533857475,24.789624025162915,7.6
12,112.89838867190812,24.789624025162915,7.7
12,112.90672200524143,24.789624025162915,7.7
12,112.9150553385748,24.789624025162915,7.3
12,112.92338867190811,24.789624025162915,6.6
12,112.93172200524148,24.789624025162915,6.2
12,112.9400553385748,24.789624025162915,6.2
12,112.94838867190816,24.789624025162915,6.3
12,112.95672200524147,24.789624025162915,6.7
12,112.96505533857484,24.789624025162915,7.1
12,112.97338867190815,24.789624025162915,7.6
12,112.98172200524152,24.789624025162915,8.1
12,112.84005533857471,24.781290691829582,10.6
12,112.84838867190808,24.781290691829582,10.0
12,112.8567220052414,24.781290691829582,9.6
12,112.86505533857476,24.781290691829582,9.0
12,112.87338867190807,24.781290691829582,8.3
12,112.88172200524144,24.781290691829582,8.0
12,112.89005533857475,24.781290691829582,8.5
12,112.89838867190812,24.781290691829582,8.5
12,112.90672200524143,24.781290691829582,7.8
12,112.9150553385748,24.781290691829582,7.4
12,112.92338867190811,24.781290691829582,7.4
12,112.93172200524148,24.781290691829582,7.4
12,112.9400553385748,24.781290691829582,7.0
12,112.94838867190816,24.781290691829582,6.5
12,112.95672200524147,24.781290691829582,6.7
12,112.96505533857484,24.781290691829582,7.0
12,112.97338867190815,24.781290691829582,7.6
12,112.98172200524152,24.781290691829582,8.3
12,112.84005533857471,24.77295735849625,10.6
12,112.84838867190808,24.77295735849625,10.2
12,112.8567220052414,24.77295735849625,9.8
12,112.86505533857476,24.77295735849625,9.4
12,112.87338867190807,24.77295735849625,8.9
12,112.88172200524144,24.77295735849625,9.1
12,112.89005533857475,24.77295735849625,9.1
12,112.89838867190812,24.77295735849625,8.7
12,112.90672200524143,24.77295735849625,8.5
12,112.9150553385748,24.77295735849625,8.3
12,112.92338867190811,24.77295735849625,7.8
12,112.93172200524148,24.77295735849625,7.3
12,112.9400553385748,24.77295735849625,6.6
12,112.94838867190816,24.77295735849625,6.6
12,112.95672200524147,24.77295735849625,7.2
12,112.96505533857484,24.77295735849625,7.7
12,112.97338867190815,24.77295735849625,8.0
12,112.98172200524152,24.77295735849625,8.3
12,112.84838867190808,24.76462402516292,10.3
12,112.8567220052414,24.76462402516292,10.1
12,112.86505533857476,24.76462402516292,10.0
12,112.87338867190807,24.76462402516292,9.6
12,112.88172200524144,24.76462402516292,9.3
12,112.89005533857475,24.76462402516292,8.8
12,112.89838867190812,24.76462402516292,8.4
12,112.90672200524143,24.76462402516292,7.9
12,112.9150553385748,24.76462402516292,7.5
12,112.92338867190811,24.76462402516292,7.1
12,112.93172200524148,24.76462402516292,6.4
12,112.9400553385748,24.76462402516292,6.3
12,112.94838867190816,24.76462402516292,6.4
12,112.95672200524147,24.76462402516292,6.9
12,112.96505533857484,24.76462402516292,7.4
12,112.97338867190815,24.76462402516292,7.7
12,112.98172200524152,24.76462402516292,8.2
12,112.84838867190808,24.756290691829584,10.1
12,112.8567220052414,24.756290691829584,9.7
12,112.86505533857476,24.756290691829584,9.8
12,112.87338867190807,24.756290691829584,9.4
12,112.88172200524144,24.756290691829584,8.9
12,112.89005533857475,24.756290691829584,8.2
12,112.89838867190812,24.756290691829584,7.9
12,112.90672200524143,24.756290691829584,7.4
12,112.9150553385748,24.756290691829584,6.9
12,112.92338867190811,24.756290691829584,6.6
12,112.93172200524148,24.756290691829584,6.4
12,112.9400553385748,24.756290691829584,6.8
12,112.94838867190816,24.756290691829584,7.1
12,112.95672200524147,24.756290691829584,7.4
12,112.96505533857484,24.756290691829584,7.7
12,112.97338867190815,24.756290691829584,8.2
12,112.98172200524152,24.756290691829584,8.4
12,112.84838867190808,24.74795735849625,9.6
12,112.8567220052414,24.74795735849625,8.9
12,112.86505533857476,24.74795735849625,8.9
12,112.87338867190807,24.74795735849625,8.7
12,112.88172200524144,24.74795735849625,8.6
12,112.89005533857475,24.74795735849625,8.3
12,112.89838867190812,24.74795735849625,8.0
12,112.90672200524143,24.74795735849625,7.9
12,112.9150553385748,24.74795735849625,7.7
12,112.92338867190811,24.74795735849625,7.2
12,112.93172200524148,24.74795735849625,7.0
12,112.9400553385748,24.74795735849625,7.1
12,112.94838867190816,24.74795735849625,7.3
12,112.95672200524147,24.74795735849625,7.7
12,112.96505533857484,24.74795735849625,8.1
12,112.97338867190815,24.74795735849625,8.4
12,112.98172200524152,24.74795735849625,8.6
12,112.8567220052414,24.73962402516292,8.8
12,112.86505533857476,24.73962402516292,8.0
12,112.87338867190807,24.73962402516292,7.5
12,112.88172200524144,24.73962402516292,7.4
12,112.89005533857475,24.73962402516292,7.6
12,112.89838867190812,24.73962402516292,7.8
12,112.90672200524143,24.73962402516292,7.6
12,112.9150553385748,24.73962402516292,7.3
12,112.92338867190811,24.73962402516292,7.3
12,112.93172200524148,24.73962402516292,6.8
12,112.9400553385748,24.73962402516292,6.8
12,112.94838867190816,24.73962402516292,7.1
12,112.95672200524147,24.73962402516292,7.6
12,112.96505533857484,24.73962402516292,8.1
12,112.97338867190815,24.73962402516292,8.5
12,112.98172200524152,24.73962402516292,8.7
12,112.99005533857483,24.73962402516292,8.7
12,112.9983886719082,24.73962402516292,8.8
12,112.8567220052414,24.731290691829585,8.5
12,112.86505533857476,24.731290691829585,8.0
12,112.87338867190807,24.731290691829585,7.0
12,112.88172200524144,24.731290691829585,6.5
12,112.89005533857475,24.731290691829585,6.5
12,112.89838867190812,24.731290691829585,6.8
12,112.90672200524143,24.731290691829585,7.0
12,112.9150553385748,24.731290691829585,7.0
12,112.92338867190811,24.731290691829585,6.7
12,112.93172200524148,24.731290691829585,6.9
12,112.9400553385748,24.731290691829585,7.2
12,112.94838867190816,24.731290691829585,7.6
12,112.95672200524147,24.731290691829585,7.9
12,112.96505533857484,24.731290691829585,8.3
12,112.97338867190815,24.731290691829585,8.4
12,112.98172200524152,24.731290691829585,8.5
12,112.99005533857483,24.731290691829585,8.6
12,112.9983886719082,24.731290691829585,8.8
12,113.00672200524151,24.731290691829585,8.9
12,112.8567220052414,24.72295735849625,8.3
12,112.86505533857476,24.72295735849625,7.6
12,112.87338867190807,24.72295735849625,6.9
12,112.88172200524144,24.72295735849625,6.2
12,112.89005533857475,24.72295735849625,5.9
12,112.89838867190812,24.72295735849625,6.1
12,112.90672200524143,24.72295735849625,6.2
12,112.9150553385748,24.72295735849625,6.5
12,112.92338867190811,24.72295735849625,6.5
12,112.93172200524148,24.72295735849625,6.7
12,112.9400553385748,24.72295735849625,6.9
12,112.94838867190816,24.72295735849625,7.3
12,112.95672200524147,24.72295735849625,7.7
12,112.96505533857484,24.72295735849625,8.1
12,112.97338867190815,24.72295735849625,8.3
12,112.98172200524152,24.72295735849625,8.5
12,112.99005533857483,24.72295735849625,8.5
12,112.9983886719082,24.72295735849625,8.6
12,113.00672200524151,24.72295735849625,8.8
12,112.84838867190808,24.71462402516292,9.3
12,112.8567220052414,24.71462402516292,8.5
12,112.86505533857476,24.71462402516292,7.9
12,112.87338867190807,24.71462402516292,7.0
12,112.88172200524144,24.71462402516292,6.2
12,112.89005533857475,24.71462402516292,6.0
12,112.89838867190812,24.71462402516292,5.8
12,112.90672200524143,24.71462402516292,6.4
12,112.9150553385748,24.71462402516292,6.7
12,112.92338867190811,24.71462402516292,6.9
12,112.93172200524148,24.71462402516292,7.1
12,112.9400553385748,24.71462402516292,7.3
12,112.94838867190816,24.71462402516292,7.7
12,112.95672200524147,24.71462402516292,8.1
12,112.96505533857484,24.71462402516292,8.4
12,112.97338867190815,24.71462402516292,8.6
12,112.98172200524152,24.71462402516292,8.8
12,112.99005533857483,24.71462402516292,8.8
12,112.9983886719082,24.71462402516292,8.8
12,113.00672200524151,24.71462402516292,8.9
12,112.84838867190808,24.706290691829587,9.7
12,112.8567220052414,24.706290691829587,9.3
12,112.86505533857476,24.706290691829587,8.8
12,112.87338867190807,24.706290691829587,8.3
12,112.88172200524144,24.706290691829587,7.3
12,112.89005533857475,24.706290691829587,6.7
12,112.89838867190812,24.706290691829587,5.9
12,112.90672200524143,24.706290691829587,5.9
12,112.9150553385748,24.706290691829587,6.4
12,112.92338867190811,24.706290691829587,6.9
12,112.93172200524148,24.706290691829587,7.1
12,112.9400553385748,24.706290691829587,7.4
12,112.94838867190816,24.706290691829587,7.6
12,112.95672200524147,24.706290691829587,8.1
12,112.96505533857484,24.706290691829587,8.4
12,112.97338867190815,24.706290691829587,8.5
12,112.98172200524152,24.706290691829587,8.9
12,112.99005533857483,24.706290691829587,8.9
12,112.9983886719082,24.706290691829587,8.9
12,113.00672200524151,24.706290691829587,9.0
12,113.01505533857488,24.706290691829587,9.0
12,112.8567220052414,24.697957358496254,9.7
12,112.86505533857476,24.697957358496254,9.5
12,112.87338867190807,24.697957358496254,9.0
12,112.88172200524144,24.697957358496254,8.1
12,112.89005533857475,24.697957358496254,7.1
12,112.89838867190812,24.697957358496254,6.1
12,112.90672200524143,24.697957358496254,6.0
12,112.9150553385748,24.697957358496254,6.8
12,112.92338867190811,24.697957358496254,7.0
12,112.93172200524148,24.697957358496254,7.4
12,112.9400553385748,24.697957358496254,7.7
12,112.94838867190816,24.697957358496254,7.8
12,112.95672200524147,24.697957358496254,8.2
12,112.96505533857484,24.697957358496254,8.7
12,112.97338867190815,24.697957358496254,9.0
12,112.98172200524152,24.697957358496254,9.1
12,112.99005533857483,24.697957358496254,9.3
12,112.9983886719082,24.697957358496254,9.2
12,113.00672200524151,24.697957358496254,9.1
12,113.01505533857488,24.697957358496254,9.1
12,112.95672200524147,24.68962402516292,8.3
12,112.96505533857484,24.68962402516292,8.6
12,112.97338867190815,24.68962402516292,9.0
12,112.98172200524152,24.68962402516292,9.2
