-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,575.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,274.00,274.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00
-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,274.00,274.00,274.00,274.00,274.00,274.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00
-999.00,-999.00,-999.00,-999.00,-999.00,218.00,218.00,218.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00
-999.00,-999.00,-999.00,-999.00,228.00,228.00,218.00,218.00,218.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00
-999.00,-999.00,-999.00,-999.00,228.00,228.00,228.00,218.00,218.00,218.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00
-999.00,-999.00,-999.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,289.00,289.00,302.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00,478.00
-999.00,-999.00,-999.00,228.00,228.00,228.00,228.00,228.00,228.00,218.00,218.00,218.00,218.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,274.00,289.00,289.00,302.00,302.00,313.00,388.00,388.00,388.00,388.00,388.00
