经度,纬度,降水量_avg,相对湿度 (%)_avg,温度_avg,降水量_avg_normalized,相对湿度 (%)_avg_normalized,温度_avg_normalized,加权均值
112.952246,24.789697,3322.721590909091,41.35159090909092,17.920454545454543,0.10289851981401676,0.3644727128173064,0.11091790976480219,0.19003833655241667
112.965083,24.789697,3254.9886363636365,40.4125,18.756250000000005,0.23002602056050814,0.48179908001589977,0.245538574174065,0.316223232800895
112.97792,24.789697,3160.755681818182,40.80636363636364,19.88238636363636,0.4068911828690863,0.43259128854562834,0.426924132881852,0.4211878362120901
112.84955,24.798167,2918.1988636363635,40.74545454545455,22.18011363636364,0.8621443501258373,0.44020103356238127,0.7970165644733241,0.7060266354348286
112.862387,24.798167,2957.318181818182,41.45977272727272,21.69375,0.7887215800025591,0.3509568970412854,0.7186785027912519,0.6260129857141369
112.875224,24.798167,2960.7727272727275,40.93863636363636,21.58579545454546,0.7822377682037278,0.41606564824805403,0.7012903816235025,0.6394756801371824
112.888061,24.798167,3024.6761363636365,39.874318181818175,20.85,0.6622979140894933,0.5490374240445225,0.5827766084012087,0.6019041662198139
112.900898,24.798167,3093.267045454545,40.79909090909089,20.10909090909091,0.533560124557438,0.43349991481628813,0.46343918733412676,0.4802445773087587
112.913735,24.798167,3166.4204545454545,41.14295454545454,19.36136363636364,0.39625901121870066,0.39053892895678266,0.3430035691406617,0.3785355828265836
112.926572,24.798167,3246.3522727272725,40.59136363636362,18.59375,0.2462355500575868,0.4594525526719305,0.21936487599524107,0.30731039803405513
112.939409,24.798167,3306.244318181818,40.88772727272726,17.963068181818183,0.13382459582817918,0.42242603214265473,0.11778164180470399,0.22255066089507364
112.952246,24.798167,3338.6477272727275,40.86045454545455,17.71136363636364,0.0730068677217075,0.42583338065761644,0.07723986455568799,0.18858409096946818
112.965083,24.798167,3296.3863636363635,40.75340909090908,18.27329545454546,0.1523269206159623,0.439207223578852,0.16774961105518485,0.2498721005268269
112.97792,24.798167,3237.8238636363635,40.83659090909091,18.964204545454542,0.26224246043595123,0.4288148106082107,0.27903358652878146,0.3212156574674267
112.875224,24.806637,2876.1704545454545,40.922045454545454,22.35965909090909,0.9410271722902359,0.4181384519279904,0.8259357554681073,0.737313984679874
112.888061,24.806637,2930.6704545454545,39.3975,21.68806818181818,0.8387365098323594,0.6086092339144744,0.7177633385192648,0.7281252673836625
112.900898,24.806637,3022.193181818182,40.731363636363625,20.70454545454545,0.6669581538199032,0.44196149696178133,0.559348403038345,0.5619915312649674
